Title,Cap1,Cap2,Cap3
frame0-03-33.51.jpg,a man is wearing a yellow jacket on his motorbike,a man wearing a helmet with his bike,a man is posing with his motorcycle
frame0-03-34.01.jpg,a man standing next to his motorcycle outside,man in the desert on motorcycle with a helmet and gloves,the man is outside by his bike in the desert
frame0-03-34.51.jpg,a man holds up a baseball glove that is attached to his glove,a guy in black and orange gear holding up a motorcycle glove,man holding up a motorcycle helmet and glove
frame0-03-35.01.jpg,a person on a dirt bike with a helmet,a man in the desert holding up something to the camera,a man holding onto a bicycle on a dirt road
frame0-03-35.52.jpg,a man with gloves and a helmet standing next to a motor bike,a man standing in the dirt with his bike,a man holding up a helmet in the dirt
frame0-03-36.02.jpg,the man is standing next to his motorcycle,a man holding up his motorcycle in a desert,a man wearing skis holding up an umbrella
frame0-03-36.52.jpg,a person holding a helmet in his hand in a desert,a man is holding a motorcycle in the middle of a field,a man is outside wearing some gear
frame0-03-37.02.jpg,man sitting on motorcycle in dirt area near dry terrain,a man that is standing with a bike,man standing with bicycle in an open field
frame0-03-37.52.jpg,a man in an orange and black jacket sitting on a motorcycle,the man is wearing a helmet while standing next to a motorcycle,a man standing next to his bicycle in the desert
frame0-03-38.02.jpg,a balding man standing next to his motorcycle in a dirt field,a man in the desert with a small bike,a man with helmet on stands next to his motorcycle
frame0-03-38.52.jpg,a man is standing near some dirt and holding his motorcycle,a man in a vest stands with his bike,a man standing next to a motorcycle in the middle of a dirt field
frame0-03-39.02.jpg,man holding a bike in a barren place,a man standing next to a bike on a dirt road,a man with an open jacket stands with his bike
frame0-03-39.52.jpg,the man stands holding his bike in the desert,a man with gloves holding a snowboard near the sand,a bald man is posing for a photo
frame0-03-40.02.jpg,man on desert road with bike wearing protective gear,the man is standing next to his bike in the dirt,a man stands in the dirt with his bike
frame0-03-40.52.jpg,a man on a motorcycle wearing a helmet,a man standing next to a motorcycle with a helmet and gloves,a man holding a bike in the sand in a desert
frame0-03-41.02.jpg,a man in a helmet sitting next to a bike,a man wearing gloves holding a ski pole in the desert,a balding man in the desert holding his bike helmet and gloves
frame0-03-41.52.jpg,a man standing in the middle of nowhere on a dirt bike,a man with a helmet and gloves standing next to a dirt bike,a man standing next to a parked motorcycle in the dirt
frame0-03-42.02.jpg,a man sitting on top of a dirt bike,a man stands in the desert with his dirt bike,a man standing in the sand holding a helmet and gloves
frame0-03-42.52.jpg,the man is holding his bike outside by himself,a man sitting on top of a motorcycle next to a mountain,a man holding onto his bicycle near a dirt field
frame0-03-43.02.jpg,"a man with gloves and gloves on, is standing in the sand",a person standing next to a dirt bike,a man in black and yellow jacket standing near bike
frame0-03-43.52.jpg,a man in an orange jacket and helmet standing by his motorcycle,a man in an orange jacket holding his helmet and some skis,a man that is standing up next to a dirt bike
frame0-03-44.02.jpg,a man standing on the side of a dirt road,man with gloves standing in the sand in front of a small hill,"a man with a helmet and gloves on, posing for the camera"
frame0-03-44.52.jpg,a man is standing by his bike in the desert,a man is standing with his bike in the desert,a man standing next to his motorcycle outside
frame0-03-45.02.jpg,a man with a helmet and gloves standing next to his bike,a man holding a motorcycle in the desert,a man wearing a helmet holding onto his bike
frame0-03-45.53.jpg,a man holds a snowboard and stands next to a bike,the man wearing his dirt bike and helmet is talking to someone in the desert,a man in yellow and black jacket holding a snowboard
frame0-03-46.03.jpg,there is a male biker sitting on his motorcycle,a man wearing a yellow jacket and helmet poses with his dirt bike,the man is sitting on his bike in the desert
frame0-03-46.53.jpg,man sitting on motorcycle next to dirt and arid area,a man sitting on a motorcycle in the dirt,a man holding a motorcycle parked in front of him
frame0-03-47.03.jpg,a man wearing a jacket standing with his dirt bike,a guy standing in the desert with some equipment,a man in an orange and white jacket holding up a snowboard
frame0-03-47.53.jpg,a man holding two motorcycle gears and wearing a jacket,a man holding his motorcycle in the desert,a man on a dirt road with a motorcycle
frame0-03-48.03.jpg,a man standing next to his bike on the ground,"a man on his bike, smiling for the camera",a man sitting on top of a motorcycle on a dirt field
frame0-03-48.53.jpg,"man posing in front of dirt bike, surrounded by trees",a man that is standing up in the dirt with a motor bike,a man wearing an old motorcycle uniform with a motocross bike
frame0-03-49.03.jpg,man wearing yellow and black next to his dirt bike,a man standing with his motorcycle in a field,man posing for photo while on motorcycle next to tree
frame0-03-49.53.jpg,this man is wearing an orange shirt and has a motorbike,a man standing next to a parked motorcycle,a man on a dirt bike posing for the camera
frame0-03-50.03.jpg,a man standing next to a motorcycle in a field,a person standing next to a dirt bike in the grass,a man with a motorcycle that is sitting in the grass
frame0-03-50.53.jpg,a man standing by his bike on a field,a man standing next to his motorcycle with dirt pants on,a man in a fireman uniform holding a motorcycle
frame0-03-51.03.jpg,a man stands next to his motorcycle and is posing for a picture,a man stands next to his motorcycle in a field,a man in yellow shirt standing by a motorcycle
frame0-03-51.53.jpg,a man stands next to his dirt bike,a man holding onto his motor cycle by the side of the road,a man stands next to his dirt bike near a tree
frame0-03-52.03.jpg,a man is posing with his bike in the field,a man in yellow is standing next to a motorcycle,the man is holding his dirt bike by a tree
frame0-03-52.53.jpg,a man with gloves on holding onto a dirt bike,a man holding a bike standing in the woods,a man in yellow suit with bike in dirt field
frame0-03-53.03.jpg,a man holding a bicycle standing by a tree,man with glasses standing in dirt area next to parked motor bike,there is a man in the grass next to his bike
frame0-03-53.53.jpg,a man wearing a yellow and red uniform holding a dirt bike,a person that is holding something on their bike,a man in orange with a yellow shirt on stands next to a motorcycle in front of a tree
frame0-03-54.00.jpg,a man standing by his dirt bike on the side of a road,a person standing by his dirt bike in the grass,a man standing next to a motorcycle on a dirt ground
frame0-03-54.50.jpg,the man in yellow is posing for a photo near his bike,there is a man that is standing next to a motorbike,a man in yellow and orange clothes next to a motorcycle
frame0-03-55.00.jpg,man with dirt bike in an open field,man in yellow shirt standing next to motorbike,a guy on his dirt bike wearing an outfit
frame0-03-55.50.jpg,the man is wearing protective gear and standing next to his motorcycle,a man in yellow and black is holding a dirt bike,a man in protective gear standing with a motorcycle
frame0-03-56.00.jpg,a man standing next to a motorcycle on a dirt road,man in yellow gear next to motor bike,a man in yellow holding onto a bike
frame0-03-56.50.jpg,a man standing beside a dirt bike,a man standing next to a dirt bike,a man in dirt gear next to a dirt bike
frame0-03-57.00.jpg,a man wearing a motorcycle helmet while standing next to a dirt bike,a man in yellow clothing standing next to a bike,man standing next to a dirt bike in the desert
frame0-03-57.50.jpg,the man is standing next to a parked dirt bike,man holding up his dirt bike in the field,a man is standing next to a motorcycle in the field
frame0-03-58.00.jpg,a man holding his bike and a dirt bike,a man standing next to a motorcycle in a wooded area,a man standing next to his dirt bike
frame0-03-58.50.jpg,a man is standing next to a bike in the dirt,a man standing next to a motorcycle with trees in the background,a man is standing with a dirt bike near a tree
frame0-03-59.01.jpg,a man wearing yellow and black clothes is standing by his motorcycle,a man is standing with his dirt bike,man standing next to his motorcycle in a field
frame0-03-59.51.jpg,a man is standing in front of a dirt bike,a man holding a motorcycle helmet standing in front of a dirt bike,a man standing next to a dirt bike
frame0-04-00.01.jpg,a man in an orange and yellow t - shirt standing next to his dirt bike,a man standing next to his dirt bike,"a man standing by his dirt bike, and wearing the bib"
frame0-04-00.51.jpg,a guy that is standing next to his dirt bike,a man standing next to a dirt bike,a person standing next to a dirt bike
frame0-04-01.01.jpg,a man standing next to a dirt bike,a man holding onto a motorcycle by a tree,the man is standing next to his dirt bike
frame0-04-01.51.jpg,a person standing next to a dirt bike,a man holds up a bottle near his motorbike,a man standing next to a dirt bike under a tree
frame0-04-02.01.jpg,a man wearing a yellow suit holds a dirt bike next to some trees,a man that is standing next to a dirt bike,a man in yellow is holding his bike
frame0-04-02.51.jpg,man in yellow and black jersey with motorcycle in dirt field,the man stands by his motorcycle near some trees,a man is standing next to a dirt bike in the shade
frame0-04-03.01.jpg,a man standing next to his dirt bike on the ground,a man in a yellow outfit standing beside his motorcycle,a man standing next to a motorcycle in a field
frame0-04-03.51.jpg,a man stands by a dirt bike and is holding a helmet,a man is holding a dirt bike in a field,a man in a yellow shirt standing next to a dirt bike
frame0-04-04.01.jpg,man standing in the grass next to a motorcycle,a man is posing with his bike next to a tree,a person standing next to a motorcycle in a field
frame0-04-04.51.jpg,a person standing next to a dirt bike and tree,an image of man with a dirt bike in the woods,a man wearing an orange shirt and black pants with a motorcycle in front of him
frame0-04-05.01.jpg,a man stands next to his dirt bike,a man stands next to his dirt bike in a field,a man that is standing in the grass near a bike
frame0-04-05.51.jpg,there is a man standing next to a motor bike,there is a man standing by a dirt bike,man with an orange shirt on his back stands by a dirt bike
frame0-04-06.01.jpg,a man holding onto a motorcycle in the middle of the dirt,a man with a dirt bike leaning on a tree,a man holding onto a tree while standing next to a bike
frame0-04-06.51.jpg,a man on a motorbike holding onto the tree,a person posing next to a dirt bike,a man standing in front of a bike on the ground
frame0-04-07.01.jpg,a person standing next to a dirt bike,a man holding onto a motorcycle leaning on a tree,a person wearing a shirt standing next to a bike
frame0-04-07.51.jpg,a man stands next to a dirt bike by a tree,a man poses with his dirt bike in a field,a man holding onto a tree standing next to his motorcycle
frame0-04-08.01.jpg,there is a man on a dirt bike drinking water,a man wearing red pants stands next to his motorcycle,a man standing next to a dirt bike drinking water
frame0-04-08.51.jpg,man drinking from a bottle while standing next to a motorcycle,the man standing by his bike is drinking a beer,a man that is standing in the grass with a motorcycle
frame0-04-09.02.jpg,a man with an orange jersey standing next to a red motorcycle,a man standing next to his dirt bike in the middle of a field,a man standing next to a dirt bike on a field
frame0-04-09.52.jpg,the man is on his bike by himself in the field,there is a person holding his bike in his hand,a man standing next to a dirt bike
frame0-04-10.02.jpg,a man standing next to a motorcycle in a field,a man holding onto his bike in the field,a man with a bike standing next to a small dirt bike
frame0-04-10.52.jpg,a man standing next to a dirt bike in front of a tree,a man holding onto a bicycle in a field,a man in a yellow outfit holding onto his motor bike
frame0-04-11.02.jpg,a man is standing near his motorcycle and tree,a man that is standing next to his bike,a man is standing next to his motorcycle
frame0-04-11.52.jpg,man standing next to parked motorcycle in the grass,a man holding onto the seat of a motorcycle,a man is standing in the shade by his dirt bike
frame0-04-12.02.jpg,the young person is posing with a motorcycle,a man standing in a field next to his dirt bike,a man holding his bicycle and standing in front of a motorcycle
frame0-04-12.52.jpg,man holding onto small motorcycle while wearing orange and yellow clothes,a man stands next to a dirt bike with a tree behind it,a man wearing an yellow t - shirt holding a black bike
frame0-04-13.02.jpg,man standing beside his dirt bike next to a small tree,a man standing in front of a dirt bike,a man stands with his bike under trees
frame0-04-13.52.jpg,man in full protective clothing stands near his dirt bike,there is a man holding onto his motor bike,a man stands in a field next to his dirt bike
frame0-04-14.02.jpg,a man with a dirt bike standing next to a tree,a man in his late 80s gear and helmet stands beside a dirt bike,a man in yellow is holding a red dirt bike
frame0-04-14.52.jpg,the man is standing beside the motorcycle in the field,a man holding a bike next to a dirt field,a person standing next to a motorcycle and holding on to a pole
frame0-04-15.02.jpg,the man stands in a field with his motorcycle,a man wearing an orange and black jacket standing next to a motorcycle,man posing for a photo in front of his motorbike
frame0-04-15.52.jpg,a man is standing next to a dirt bike,a person that is standing near a motorcycle,a man is standing next to his bike in the dirt
frame0-04-16.02.jpg,a man in full gear standing by his motorbike,a man with a yellow vest standing near a bike,a man in a yellow and black jersey next to his dirt bike
frame0-04-16.52.jpg,a man with his bike on the dirt road,a man standing next to a dirt bike in a field,a man is holding his dirt bike outside in a field
frame0-04-17.02.jpg,a man wearing yellow stands next to his bike,a man standing next to his dirt bike,a man in yellow pants and a helmet holding his bike
frame0-04-17.52.jpg,a man with dirt bike standing next to a tree,a man is standing in the dirt near a motorcycle,a man stands next to his bike near a tree
frame0-04-18.02.jpg,the man is on a dirt bike with a helmet,a man on a dirt bike stands by trees,a man with gloves on is next to a dirt bike
frame0-04-18.52.jpg,man in yellow and black outfit standing next to dirt bike,man in an open area with his motorcycle,a man is holding a bicycle behind his back
frame0-04-19.03.jpg,a person in yellow is next to a dirt bike,a man standing beside his motorcycle in the dirt,the young man is posing for a picture by his motorcycle
frame0-04-19.53.jpg,a man standing next to his dirt bike in the grass,a man wearing yellow and orange posing next to a dirt bike,a bald headed man standing next to his dirt bike
frame0-04-20.03.jpg,a man is standing near a dirt bike,a person standing near a motorcycle on a dirt path,a man holding his motorcycle standing in a field
frame0-04-20.53.jpg,a man wearing an orange shirt standing in a field with his dirt bike,a person that is standing next to a bike,man standing in field with dirt bike and trees
frame0-04-21.03.jpg,a man standing beside a motor bike in the middle of a field,a man is standing in the desert by his dirt bike,a man standing next to a motor bike in the dirt
frame0-04-21.53.jpg,man standing beside his dirt bike near a tree,a man wearing a dirt bike costume stands next to his motorcycle,a man in yellow is standing with his bike
frame0-04-22.03.jpg,a man holding a motorcycle is next to a small tree,a man standing in a field next to a motorbike,an older man standing next to a motorcycle
frame0-04-22.53.jpg,a person on a dirt bike in the middle of a field,a man in orange and yellow holding a motorcycle,a man with yellow clothes stands next to his dirt bike
frame0-04-23.03.jpg,a man standing next to a motorcycle in a field,a man holding onto a dirt bike in a field,a man wearing a helmet standing next to a motorcycle
frame0-04-23.53.jpg,a man holding a bicycle next to a tree,a man holding a motorcycle helmet is standing in the grass,a man that is standing next to a dirt bike
frame0-04-24.03.jpg,a man standing in the middle of the desert beside his dirt bike,this is an image of a man standing next to a motorcycle,man standing next to motorcycle on dirt path
frame0-04-24.53.jpg,a man standing beside a motorcycle in a field,man in yellow and red dirt suit posing next to his small dirt bike,a man holding a small dirt bike near a tree
frame0-04-25.03.jpg,man wearing yellow and black clothing with a dirt bike,a man in yellow pants and a t - shirt stands next to a motorcycle,a man in a yellow shirt stands near a dirt bike
frame0-04-25.53.jpg,a man holding onto a motorcycle with trees and dirt around him,a man wearing a yellow jersey stands next to a dirt bike,a guy on his motorcycle is standing by the trees
frame0-04-26.03.jpg,a man in yellow is posing with his dirt bike,a man holding a dirt bike in his hands,a person on a dirt bike near trees
frame0-04-26.53.jpg,a man is standing in the dirt holding onto his motorcycle,a man standing next to a motorcycle under a tree,a person on a dirt bike under a tree
frame0-04-27.00.jpg,man with bicycle standing next to large tree,a man standing next to a motorcycle parked on top of grass,a man standing by a dirt bike in the country
frame0-04-27.50.jpg,man in yellow jersey holding a dirt bike,a balding guy stands in a field with his dirt bike,a man standing next to a dirt bike in the forest
frame0-04-28.00.jpg,a man in yellow and black is holding a dirt bike,a man posing for a photo near a dirt bike,the man is holding up his bike on a dirt track
frame0-04-28.50.jpg,this is a man standing next to his motorcycle in the field,a man standing next to a bike in a field,a man standing in the dirt near a parked motorcycle
frame0-04-29.00.jpg,a man on a motor bike next to a small tree,man in helmet and protective gear with dirt bike,a man standing in front of a dirt bike
