,0,1
521,"You hear speech, gunshot, gunfire, vehicle, outside, rural or natural, and fowl and see a man wearing an orange shirt standing in a field with his dirt bike",1.95
522,"You hear speech, gunshot, gunfire, vehicle, outside, rural or natural, and fowl and see a man standing beside a motor bike in the middle of a field",1.95
523,"You hear speech, gunshot, gunfire, vehicle, outside, rural or natural, and fowl and see man standing beside his dirt bike near a tree",1.95
524,"You hear speech, animal, horse, clip-clop, and vehicle and see a man holding a motorcycle is next to a small tree",1.5
525,"You hear speech, animal, horse, clip-clop, and vehicle and see a person on a dirt bike in the middle of a field",1.5
526,"You hear speech, animal, horse, clip-clop, and vehicle and see a man standing next to a motorcycle in a field",1.5
527,"You hear speech, animal, horse, clip-clop, and vehicle and see a man holding a bicycle next to a tree",1.5
528,"You hear speech, vehicle, wind noise (microphone), wind, and boat, water vehicle and see a man standing in the middle of the desert beside his dirt bike",1.45
529,"You hear speech, vehicle, wind noise (microphone), wind, and boat, water vehicle and see a man standing beside a motorcycle in a field",1.45
530,"You hear speech, vehicle, wind noise (microphone), wind, and boat, water vehicle and see man wearing yellow and black clothing with a dirt bike",1.45
531,"You hear speech, vehicle, wind noise (microphone), wind, and boat, water vehicle and see a man holding onto a motorcycle with trees and dirt around him",1.45
532,"You hear speech, gunshot, gunfire, vehicle, artillery fire, and outside, rural or natural and see a man in yellow is posing with his dirt bike",1.55
533,"You hear speech, gunshot, gunfire, vehicle, artillery fire, and outside, rural or natural and see a man is standing in the dirt holding onto his motorcycle",1.55
534,"You hear speech, gunshot, gunfire, vehicle, artillery fire, and outside, rural or natural and see man with bicycle standing next to large tree",1.55
535,"You hear speech, gunshot, gunfire, vehicle, artillery fire, and outside, rural or natural and see man in yellow jersey holding a dirt bike",1.55
536,"You hear speech, gunshot, gunfire, vehicle, machine gun, and outside, rural or natural and see a man in yellow and black is holding a dirt bike",1.6
537,"You hear speech, gunshot, gunfire, vehicle, machine gun, and outside, rural or natural and see this is a man standing next to his motorcycle in the field",1.6
538,"You hear speech, gunshot, gunfire, vehicle, machine gun, and outside, rural or natural and see a man on a motor bike next to a small tree",1.6
